enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,cdi_training_interaction,training_cdi_ratio,training_hours_binned,cdi_squared,cdi_cubed
0.377153,0.858333,0.746809,0.666667,0.000000,1.000000,0.000000,0.000000,0.380952,0.625000,1.000000,1.000000,0.131148,0.000000,0.116693,0.083555,0.333333,0.684574,0.620173
0.671470,0.525000,0.308511,0.000000,1.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.400085,0.005464,0.000000,0.003382,0.006115,0.000000,0.238296,0.178671
0.124839,0.400000,0.917021,0.000000,0.000000,1.000000,0.600000,0.333333,0.714286,0.375000,1.000000,0.400000,0.000000,0.000000,0.001418,0.000055,0.000000,0.891977,0.864254
0.319063,0.500000,0.431915,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.250000,1.000000,0.400000,0.071038,0.000000,0.051607,0.055955,0.333333,0.351158,0.278358
0.993529,0.808333,0.861702,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.500000,1.000000,1.000000,0.431694,0.000000,0.407030,0.257271,0.666667,0.822479,0.779981
0.850085,0.766667,0.687234,0.333333,0.000000,1.000000,0.600000,1.000000,0.571429,0.000000,0.000000,0.200000,0.475410,0.000000,0.406194,0.312593,0.666667,0.616489,0.545065
0.420114,0.041667,0.938298,0.000000,0.000000,1.000000,0.200000,1.000000,0.380952,0.250000,0.833333,0.200000,0.038251,0.000000,0.038894,0.021912,0.000000,0.919243,0.897979
0.475389,0.350000,0.465957,0.000000,1.000000,0.333333,0.400000,0.000000,0.190476,0.000000,0.000000,0.400000,0.289617,0.000000,0.215130,0.219482,0.666667,0.384056,0.309044
0.187783,0.400000,0.917021,0.666667,0.000000,1.000000,0.800000,0.500000,1.000000,0.000000,0.000000,1.000000,0.868852,0.000000,0.842101,0.502770,1.000000,0.891977,0.864254
0.200096,0.525000,0.308511,0.000000,0.000000,1.000000,0.200000,1.000000,0.095238,0.625000,1.000000,0.400085,0.049180,0.000000,0.032386,0.043001,0.333333,0.238296,0.178671
0.027772,0.400000,0.917021,0.000000,0.000000,1.000000,0.200000,1.000000,0.476190,0.625000,0.000000,0.600000,0.049180,0.000000,0.049004,0.028510,0.333333,0.891977,0.864254
0.592768,0.525000,0.308511,0.000000,0.000000,0.000000,0.200000,1.000000,0.190476,0.250000,1.000000,0.600000,0.054645,0.000000,0.036012,0.047612,0.333333,0.238296,0.178671
0.067527,0.275000,0.465957,0.000000,1.000000,0.666667,0.200000,1.000000,1.000000,0.625000,1.000000,0.200000,0.486339,0.000000,0.361130,0.367875,0.666667,0.384056,0.309044
0.055244,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.500000,1.000000,1.000000,0.109290,0.000000,0.108384,0.062568,0.333333,0.919243,0.897979
0.821205,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.428571,0.750000,1.000000,0.400000,0.191257,0.000000,0.188565,0.109478,0.333333,0.919243,0.897979
0.196531,0.741667,0.923404,0.000000,0.000000,1.000000,0.600000,1.000000,0.857143,0.250000,0.000000,0.200000,0.229508,0.000000,0.224235,0.132401,0.333333,0.900125,0.874294
0.077803,0.941667,0.561702,0.666667,0.000000,0.666667,0.600000,1.000000,0.523810,0.250000,1.000000,0.400000,0.245902,0.000000,0.194713,0.175022,0.333333,0.480672,0.403173
0.660745,0.041667,0.938298,0.000000,0.000000,1.000000,0.200000,1.000000,0.666667,0.250000,1.000000,0.200000,0.524590,0.000000,0.514636,0.300247,0.666667,0.919243,0.897979
0.441236,0.400000,0.917021,0.333333,1.000000,0.333333,0.400000,0.000000,0.095238,0.000000,0.000000,0.200000,0.021858,0.000000,0.022567,0.012702,0.000000,0.891977,0.864254
0.815932,0.400000,0.917021,0.666667,0.000000,1.000000,0.400000,0.000000,1.000000,0.625000,1.000000,0.800000,0.508197,0.000000,0.493138,0.294096,0.666667,0.891977,0.864254
0.512178,0.041667,0.938298,0.666667,0.000000,1.000000,0.000000,0.000000,0.190476,0.000000,0.000000,0.000000,0.213115,0.000000,0.209947,0.121987,0.333333,0.919243,0.897979
0.701189,0.808333,0.861702,0.666667,0.000000,1.000000,0.200000,0.500000,0.285714,0.000000,0.000000,1.000000,0.147541,0.000000,0.139945,0.088025,0.333333,0.822479,0.779981
0.995027,0.041667,0.938298,0.000000,0.000000,1.000000,0.200000,0.833333,0.619048,0.500000,1.000000,0.200000,0.180328,0.000000,0.177875,0.103223,0.333333,0.919243,0.897979
0.081369,0.250000,0.889362,0.000000,1.000000,0.333333,0.400000,0.000000,0.238095,0.000000,0.000000,0.000000,0.092896,0.000000,0.089942,0.054629,0.333333,0.856976,0.821507
0.061715,0.533333,0.893617,0.666667,0.000000,1.000000,0.600000,0.833333,0.714286,1.000000,0.166667,0.200000,0.295082,0.000000,0.283418,0.172916,0.666667,0.862328,0.828003
0.506187,0.525000,0.308511,0.333333,1.000000,0.333333,0.400000,0.000000,0.142857,0.000000,0.000000,0.000000,0.759563,0.000000,0.503713,0.642413,1.000000,0.238296,0.178671
0.130411,0.041667,0.938298,0.000000,1.000000,1.000000,1.000000,0.000000,0.095238,0.000000,0.000000,0.000000,0.251366,0.000000,0.247365,0.143879,0.333333,0.919243,0.897979
0.981995,0.450000,0.848936,0.666667,0.000000,1.000000,0.200000,1.000000,0.285714,0.000000,0.000000,0.200000,0.103825,0.000000,0.098158,0.062432,0.333333,0.806727,0.761222
0.066269,0.400000,0.917021,0.666667,0.000000,1.000000,0.400000,0.000000,0.904762,0.625000,1.000000,1.000000,0.049180,0.000000,0.049004,0.028510,0.333333,0.891977,0.864254
0.640672,0.666667,0.874468,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.000000,0.000000,0.400000,0.573770,0.000000,0.544268,0.339568,1.000000,0.838338,0.798996
0.742892,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.500000,1.000000,1.000000,0.120219,0.000000,0.119075,0.068822,0.333333,0.919243,0.897979
0.884808,0.400000,0.917021,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.875000,1.000000,0.400000,0.191257,0.000000,0.186474,0.110715,0.333333,0.891977,0.864254
0.071003,0.108333,0.951064,0.666667,1.000000,0.333333,0.200000,1.000000,0.285714,0.625000,1.000000,0.200000,0.879781,0.000000,0.867736,0.500243,1.000000,0.935746,0.918569
0.565056,0.400000,0.917021,0.666667,0.000000,1.000000,0.200000,0.666667,0.238095,0.375000,1.000000,0.200000,0.229508,0.000000,0.223485,0.132847,0.333333,0.891977,0.864254
0.774020,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,0.666667,0.428571,0.625000,1.000000,1.000000,0.158470,0.000000,0.156493,0.090714,0.333333,0.919243,0.897979
0.242188,0.816667,0.672340,0.000000,0.000000,0.333333,0.200000,1.000000,0.476190,0.625000,0.000000,0.200000,0.153005,0.000000,0.130085,0.101846,0.333333,0.599833,0.527087
0.303065,0.775000,0.800000,0.000000,1.000000,1.000000,0.200000,1.000000,0.190476,0.500000,1.000000,0.400000,0.404372,0.000000,0.368712,0.249277,0.666667,0.747339,0.691657
0.146260,0.041667,0.938298,0.666667,1.000000,1.000000,1.000000,0.000000,0.142857,0.000000,1.000000,0.000000,0.081967,0.000000,0.081657,0.046931,0.333333,0.919243,0.897979
0.364451,0.375000,0.617021,0.000000,1.000000,1.000000,0.400000,0.000000,0.047619,0.000000,0.000000,0.400085,0.153005,0.000000,0.125704,0.105395,0.333333,0.539245,0.463036
0.813925,0.525000,0.308511,0.000000,0.000000,0.333333,0.200000,1.000000,0.238095,0.000000,0.000000,0.400085,0.786885,0.000000,0.521841,0.665467,1.000000,0.238296,0.178671
0.398274,0.833333,0.212766,0.000000,1.000000,0.333333,0.400000,0.000000,0.190476,0.000000,0.000000,0.000000,0.202186,0.000000,0.123967,0.185723,0.333333,0.157638,0.113058
0.450792,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.238095,0.250000,1.000000,0.200000,0.245902,0.000000,0.242020,0.140752,0.333333,0.919243,0.897979
0.110249,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.380952,1.000000,0.333333,0.600000,0.202186,0.000000,0.199256,0.115733,0.333333,0.919243,0.897979
0.839450,0.041667,0.938298,0.333333,0.000000,1.000000,0.200000,1.000000,0.190476,0.250000,0.333333,0.400000,0.344262,0.000000,0.338237,0.197044,0.666667,0.919243,0.897979
0.437670,0.950000,0.465957,0.666667,0.000000,1.000000,0.200000,1.000000,0.428571,0.125000,1.000000,0.200000,0.054645,0.000000,0.040741,0.042235,0.333333,0.384056,0.309044
0.993828,0.266667,0.017021,0.666667,0.000000,0.666667,0.200000,1.000000,0.238095,0.125000,1.000000,0.200000,0.497268,0.000000,0.256452,0.540425,0.666667,0.011514,0.007518
0.199766,0.108333,0.951064,0.666667,0.000000,1.000000,0.600000,1.000000,0.714286,0.250000,1.000000,0.400000,0.404372,0.000000,0.399651,0.229925,0.666667,0.935746,0.918569
0.921268,0.383333,0.610638,0.333333,0.000000,1.000000,0.200000,1.000000,0.285714,0.625000,1.000000,0.800000,0.038251,0.000000,0.031736,0.026942,0.000000,0.532384,0.455918
0.142784,0.108333,0.951064,0.666667,1.000000,0.000000,0.400000,0.000000,0.142857,0.000000,0.000000,0.200000,0.114754,0.000000,0.114497,0.065249,0.333333,0.935746,0.918569
0.546302,0.041667,0.938298,0.666667,0.000000,0.666667,0.200000,1.000000,0.285714,0.500000,1.000000,0.200000,0.169399,0.000000,0.167184,0.096969,0.333333,0.919243,0.897979
0.175769,0.925000,0.465957,0.666667,0.000000,0.333333,0.200000,1.000000,0.476190,0.000000,0.000000,0.200000,0.081967,0.000000,0.061019,0.062845,0.333333,0.384056,0.309044
0.487372,0.041667,0.938298,0.666667,0.000000,1.000000,0.600000,1.000000,0.809524,0.500000,1.000000,0.400000,0.076503,0.000000,0.076312,0.043803,0.333333,0.919243,0.897979
0.757782,0.400000,0.917021,0.000000,0.000000,1.000000,0.200000,1.000000,0.428571,0.625000,0.333333,0.400000,0.054645,0.000000,0.054291,0.031672,0.333333,0.891977,0.864254
0.569100,0.250000,0.889362,0.000000,1.000000,0.000000,0.000000,0.000000,0.190476,0.000000,0.000000,0.400085,0.114754,0.000000,0.110790,0.067459,0.333333,0.856976,0.821507
0.534528,0.766667,0.687234,0.000000,0.000000,1.000000,0.600000,1.000000,0.428571,0.250000,1.000000,0.200000,0.005464,0.000000,0.005450,0.004068,0.000000,0.616489,0.545065
0.672788,0.675000,0.602128,0.666667,1.000000,0.000000,0.400000,0.000000,0.095238,0.000000,0.000000,0.000000,0.371585,0.000000,0.301621,0.257425,0.666667,0.523278,0.446513
0.322538,0.525000,0.308511,0.666667,1.000000,1.000000,0.600000,1.000000,0.238095,0.250000,0.333333,0.200000,0.163934,0.000000,0.108524,0.139830,0.333333,0.238296,0.178671
0.896042,0.575000,0.978723,0.666667,0.000000,1.000000,0.600000,0.833333,0.809524,0.750000,0.833333,0.400000,0.125683,0.000000,0.127070,0.070431,0.333333,0.971870,0.964104
0.046856,0.041667,0.938298,0.666667,1.000000,0.333333,0.400000,0.000000,0.285714,0.000000,0.500000,0.000000,0.300546,0.000000,0.295474,0.172025,0.666667,0.919243,0.897979
0.764852,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.625000,0.333333,0.400000,0.114754,0.000000,0.113730,0.065695,0.333333,0.919243,0.897979
0.449804,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.000000,0.000000,0.800000,0.650273,0.000000,0.637581,0.372177,1.000000,0.919243,0.897979
0.253992,0.600000,0.880851,0.666667,1.000000,1.000000,1.000000,0.000000,0.190476,0.000000,0.000000,0.000000,0.087432,0.000000,0.084336,0.051666,0.333333,0.846308,0.808600
0.486923,0.525000,0.308511,0.666667,0.000000,1.000000,0.200000,1.000000,0.428571,0.875000,0.000000,0.800000,0.311475,0.000000,0.206415,0.264323,0.666667,0.238296,0.178671
0.844273,0.675000,0.602128,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.750000,0.833333,1.000000,0.114754,0.000000,0.093533,0.079961,0.333333,0.523278,0.446513
0.529405,0.775000,0.800000,0.666667,1.000000,1.000000,0.600000,0.333333,0.714286,0.000000,0.000000,0.400000,0.120219,0.000000,0.110389,0.074291,0.333333,0.747339,0.691657
0.243566,0.041667,0.938298,0.000000,0.000000,0.666667,0.200000,1.000000,0.190476,0.500000,1.000000,0.800000,0.540984,0.000000,0.530672,0.309629,1.000000,0.919243,0.897979
0.781899,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.285714,0.375000,1.000000,0.200000,0.240437,0.000000,0.236674,0.137624,0.333333,0.919243,0.897979
0.392133,0.775000,0.800000,0.666667,1.000000,0.000000,0.400000,0.000000,0.190476,0.000000,0.000000,0.000000,0.338798,0.000000,0.309099,0.208895,0.666667,0.747339,0.691657
0.658498,0.041667,0.938298,0.333333,0.000000,1.000000,0.200000,1.000000,0.380952,0.000000,0.000000,0.200000,0.010929,0.000000,0.012167,0.006275,0.000000,0.919243,0.897979
0.498637,0.400000,0.917021,0.666667,0.000000,1.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.600000,0.032787,0.000000,0.033142,0.019025,0.000000,0.891977,0.864254
0.884688,0.108333,0.951064,0.333333,1.000000,0.666667,0.200000,1.000000,0.047619,0.500000,1.000000,0.200000,0.174863,0.000000,0.173680,0.099427,0.333333,0.935746,0.918569
0.816112,0.400000,0.917021,0.666667,0.000000,1.000000,0.200000,0.500000,1.000000,0.000000,0.000000,1.000000,0.245902,0.000000,0.239347,0.142333,0.333333,0.891977,0.864254
0.796099,0.025000,0.168085,0.666667,1.000000,0.333333,0.200000,1.000000,0.142857,0.000000,0.000000,0.000000,0.125683,0.000000,0.073941,0.120642,0.333333,0.122062,0.085716
0.369723,0.308333,0.555319,0.000000,1.000000,0.333333,0.000000,0.000000,0.000000,0.125000,1.000000,0.600000,0.431694,0.000000,0.340096,0.307939,0.666667,0.474043,0.396528
0.346685,0.775000,0.800000,0.666667,0.000000,1.000000,0.800000,1.000000,1.000000,0.500000,1.000000,0.400000,0.830601,0.000000,0.756197,0.511756,1.000000,0.747339,0.691657
0.409988,0.058333,0.670213,0.666667,0.000000,0.666667,0.200000,1.000000,0.380952,0.250000,1.000000,0.400000,0.114754,0.000000,0.097624,0.076613,0.333333,0.597466,0.524544
0.170766,0.533333,0.893617,0.333333,0.000000,1.000000,0.200000,1.000000,0.714286,0.375000,1.000000,0.000000,0.060109,0.000000,0.058811,0.035298,0.333333,0.862328,0.828003
0.899488,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.761905,0.250000,1.000000,0.400000,0.442623,0.000000,0.434455,0.253337,0.666667,0.919243,0.897979
0.468948,0.108333,0.951064,0.333333,1.000000,1.000000,0.600000,1.000000,0.619048,0.750000,0.833333,1.000000,0.234973,0.000000,0.232863,0.133605,0.333333,0.935746,0.918569
0.043560,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.375000,1.000000,0.400000,0.021858,0.000000,0.022857,0.012530,0.000000,0.919243,0.897979
0.525091,0.566667,0.785106,0.666667,0.000000,1.000000,0.200000,1.000000,0.714286,0.250000,0.500000,0.200000,0.207650,0.000000,0.188287,0.129216,0.333333,0.729577,0.671213
0.326103,0.041667,0.938298,0.333333,0.000000,1.000000,0.200000,1.000000,0.571429,0.875000,1.000000,0.800000,0.289617,0.000000,0.284783,0.165771,0.666667,0.919243,0.897979
0.446658,0.108333,0.951064,0.666667,0.000000,0.666667,0.200000,1.000000,0.666667,0.500000,1.000000,1.000000,0.530055,0.000000,0.523398,0.301389,0.666667,0.935746,0.918569
0.268492,0.041667,0.938298,0.333333,0.000000,1.000000,0.400000,0.000000,0.571429,0.000000,0.500000,0.400000,0.081967,0.000000,0.081657,0.046931,0.333333,0.919243,0.897979
0.688637,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.190476,0.625000,1.000000,0.200000,0.278689,0.000000,0.274092,0.159516,0.666667,0.919243,0.897979
0.544804,0.041667,0.938298,0.333333,1.000000,0.333333,0.200000,1.000000,0.190476,0.125000,0.000000,0.800000,0.284153,0.000000,0.279438,0.162643,0.666667,0.919243,0.897979
0.099913,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,0.333333,0.476190,0.250000,0.500000,1.000000,0.114754,0.000000,0.113730,0.065695,0.333333,0.919243,0.897979
0.887894,0.625000,0.631915,0.000000,0.000000,0.333333,0.600000,1.000000,0.380952,0.625000,1.000000,0.400000,0.125683,0.000000,0.104340,0.085878,0.333333,0.555359,0.479863
0.879026,0.258333,0.759574,0.666667,0.000000,1.000000,0.200000,0.500000,1.000000,0.000000,1.000000,0.200000,0.704918,0.000000,0.627587,0.444301,1.000000,0.699468,0.636943
0.687318,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.250000,1.000000,1.000000,0.169399,0.000000,0.167184,0.096969,0.333333,0.919243,0.897979
0.239192,0.666667,0.874468,0.666667,0.000000,1.000000,0.600000,1.000000,0.476190,0.250000,1.000000,0.200000,0.306011,0.000000,0.290884,0.181161,0.666667,0.838338,0.798996
0.668085,0.108333,0.951064,0.000000,1.000000,0.333333,0.200000,0.166667,0.285714,0.000000,0.000000,0.200000,0.131148,0.000000,0.130637,0.074570,0.333333,0.935746,0.918569
0.065520,0.175000,0.551064,0.333333,0.000000,1.000000,0.200000,1.000000,0.333333,1.000000,0.166667,0.400000,0.032787,0.000000,0.026146,0.024183,0.000000,0.469639,0.392129
0.179185,0.400000,0.917021,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.375000,1.000000,1.000000,0.530055,0.000000,0.514287,0.306743,0.666667,0.891977,0.864254
0.568052,0.400000,0.917021,0.666667,0.000000,0.333333,0.600000,0.500000,0.238095,0.750000,1.000000,1.000000,0.071038,0.000000,0.070153,0.041157,0.333333,0.891977,0.864254
0.045268,0.041667,0.938298,0.000000,1.000000,1.000000,0.200000,0.500000,1.000000,0.500000,1.000000,0.400000,0.846995,0.000000,0.830016,0.484762,1.000000,0.919243,0.897979
0.266036,0.041667,0.938298,0.000000,0.000000,1.000000,0.400000,0.000000,1.000000,0.000000,0.000000,1.000000,0.174863,0.000000,0.172529,0.100096,0.333333,0.919243,0.897979
0.790317,0.575000,0.978723,0.666667,1.000000,1.000000,0.200000,1.000000,0.476190,0.000000,0.000000,0.200000,0.060109,0.000000,0.061600,0.033662,0.333333,0.971870,0.964104
0.192336,0.400000,0.917021,0.666667,0.000000,1.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.200000,0.240437,0.000000,0.234060,0.139171,0.333333,0.891977,0.864254
0.073160,0.525000,0.308511,0.666667,0.000000,1.000000,0.600000,1.000000,0.571429,0.125000,1.000000,0.200000,0.316940,0.000000,0.210040,0.268934,0.666667,0.238296,0.178671
0.890170,0.250000,0.889362,0.666667,0.000000,1.000000,0.600000,1.000000,0.333333,1.000000,0.166667,0.400000,0.409836,0.000000,0.392226,0.240667,0.666667,0.856976,0.821507
0.032056,0.041667,0.938298,0.000000,1.000000,0.333333,0.400000,0.000000,0.142857,0.625000,0.000000,0.200000,0.010929,0.000000,0.012167,0.006275,0.000000,0.919243,0.897979
0.102160,0.741667,0.923404,0.666667,0.000000,1.000000,0.600000,1.000000,0.809524,1.000000,0.333333,0.200000,0.054645,0.000000,0.054483,0.031558,0.333333,0.900125,0.874294
0.118578,0.525000,0.308511,0.666667,0.000000,1.000000,0.200000,1.000000,0.285714,0.625000,1.000000,1.000000,0.497268,0.000000,0.329685,0.421092,0.666667,0.238296,0.178671
0.671200,0.400000,0.917021,0.666667,0.000000,1.000000,0.200000,1.000000,0.428571,0.750000,1.000000,0.800000,0.322404,0.000000,0.313369,0.186597,0.666667,0.891977,0.864254
0.070553,0.058333,0.670213,0.000000,0.000000,1.000000,0.200000,1.000000,0.190476,0.000000,0.000000,0.400000,0.021858,0.000000,0.019197,0.015011,0.000000,0.597466,0.524544
0.549327,0.841667,0.978723,0.333333,0.000000,1.000000,0.600000,0.833333,0.476190,0.375000,1.000000,0.200000,0.213115,0.000000,0.214363,0.119456,0.333333,0.971870,0.964104
0.552773,0.291667,0.604255,0.000000,0.000000,1.000000,0.200000,1.000000,0.571429,1.000000,1.000000,0.000000,0.524590,0.000000,0.426152,0.362667,0.666667,0.525550,0.448855
0.306270,0.041667,0.938298,0.000000,0.000000,1.000000,0.600000,1.000000,0.428571,0.500000,1.000000,0.200000,0.120219,0.000000,0.119075,0.068822,0.333333,0.919243,0.897979
0.475838,0.758333,0.397872,0.666667,1.000000,1.000000,0.200000,0.333333,0.809524,0.750000,1.000000,0.400000,0.322404,0.000000,0.228307,0.256098,0.666667,0.319022,0.249079
0.787082,0.041667,0.938298,0.333333,1.000000,0.333333,0.200000,0.666667,0.476190,0.000000,0.000000,0.000000,0.016393,0.000000,0.017512,0.009402,0.000000,0.919243,0.897979
0.294826,0.400000,0.917021,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.000000,0.000000,0.200000,0.229508,0.000000,0.223485,0.132847,0.333333,0.891977,0.864254
0.078702,0.866667,0.212766,0.666667,0.000000,1.000000,0.400000,0.000000,0.380952,0.000000,0.000000,0.200000,0.103825,0.000000,0.063413,0.096277,0.333333,0.157638,0.113058
0.625243,0.816667,0.672340,0.666667,0.000000,0.666667,0.200000,1.000000,0.428571,0.250000,1.000000,0.800000,0.278689,0.000000,0.236326,0.185086,0.666667,0.599833,0.527087
0.755056,0.525000,0.308511,0.666667,0.000000,1.000000,0.200000,1.000000,0.285714,0.500000,1.000000,0.200000,0.464481,0.000000,0.307931,0.393427,0.666667,0.238296,0.178671
0.002397,0.983333,0.948936,0.666667,1.000000,0.333333,1.000000,0.000000,0.238095,0.000000,1.000000,0.000000,0.245902,0.000000,0.243356,0.139974,0.333333,0.932988,0.915118
0.835795,0.400000,0.917021,0.666667,1.000000,1.000000,0.600000,0.500000,0.761905,0.500000,1.000000,0.800000,0.092896,0.000000,0.091302,0.053804,0.333333,0.891977,0.864254
0.523353,0.108333,0.951064,0.666667,0.000000,1.000000,0.600000,1.000000,0.380952,0.250000,1.000000,0.400000,0.147541,0.000000,0.146778,0.083892,0.333333,0.935746,0.918569
0.273016,0.666667,0.874468,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.625000,1.000000,0.400000,0.038251,0.000000,0.037499,0.022755,0.000000,0.838338,0.798996
0.646335,0.108333,0.951064,0.666667,0.000000,1.000000,0.600000,1.000000,0.523810,0.625000,1.000000,0.400000,0.333333,0.000000,0.329708,0.189533,0.666667,0.935746,0.918569
0.509542,0.041667,0.938298,0.000000,0.000000,1.000000,0.600000,1.000000,1.000000,0.500000,1.000000,0.600000,0.229508,0.000000,0.225983,0.131370,0.333333,0.919243,0.897979
0.390485,0.108333,0.951064,0.666667,0.000000,1.000000,0.600000,1.000000,0.380952,0.625000,1.000000,0.200000,0.180328,0.000000,0.179060,0.102534,0.333333,0.935746,0.918569
0.482998,0.408333,0.938298,0.000000,0.000000,1.000000,0.600000,1.000000,0.380952,0.500000,1.000000,0.200000,0.174863,0.000000,0.172529,0.100096,0.333333,0.919243,0.897979
0.071332,0.858333,0.746809,0.666667,0.000000,1.000000,0.600000,1.000000,0.666667,0.375000,1.000000,0.200000,0.256831,0.000000,0.227610,0.163284,0.333333,0.684574,0.620173
0.859373,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.714286,0.000000,1.000000,0.600000,0.213115,0.000000,0.209947,0.121987,0.333333,0.919243,0.897979
0.869109,0.291667,0.604255,0.333333,0.000000,1.000000,0.600000,1.000000,0.428571,0.250000,1.000000,0.200000,0.311475,0.000000,0.253257,0.215603,0.666667,0.525550,0.448855
0.141706,0.600000,0.880851,0.666667,1.000000,1.000000,0.400000,0.000000,0.238095,0.000000,0.000000,0.000000,0.229508,0.000000,0.219238,0.135436,0.333333,0.846308,0.808600
0.164624,0.741667,0.923404,0.000000,0.000000,1.000000,0.800000,1.000000,1.000000,0.250000,0.000000,0.200000,0.398907,0.000000,0.388682,0.230092,0.666667,0.900125,0.874294
0.406813,0.108333,0.951064,0.666667,0.000000,1.000000,0.200000,1.000000,0.285714,0.125000,1.000000,1.000000,0.579235,0.000000,0.571820,0.329353,1.000000,0.935746,0.918569
0.368915,0.308333,0.555319,0.333333,1.000000,1.000000,0.200000,1.000000,0.285714,0.500000,1.000000,0.200000,0.213115,0.000000,0.168113,0.152416,0.333333,0.474043,0.396528
0.795350,0.041667,0.938298,0.666667,1.000000,0.333333,0.200000,1.000000,0.238095,0.000000,0.833333,0.200000,0.890710,0.000000,0.872779,0.509781,1.000000,0.919243,0.897979
0.124180,0.041667,0.938298,0.666667,1.000000,1.000000,0.400000,0.000000,0.095238,0.000000,0.000000,0.000000,0.218579,0.000000,0.215293,0.125115,0.333333,0.919243,0.897979
0.699392,0.691667,0.887234,0.666667,1.000000,1.000000,1.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.557377,0.000000,0.532346,0.327640,1.000000,0.854304,0.818269
0.465053,0.108333,0.951064,0.000000,1.000000,1.000000,0.600000,1.000000,0.380952,0.500000,1.000000,0.200000,0.092896,0.000000,0.092975,0.052821,0.333333,0.935746,0.918569
0.176638,0.633333,0.740426,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.125000,1.000000,1.000000,0.420765,0.000000,0.370926,0.268259,0.666667,0.677168,0.611878
0.367596,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.428571,0.250000,0.333333,0.200000,0.147541,0.000000,0.145802,0.084459,0.333333,0.919243,0.897979
0.459810,0.041667,0.938298,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.000000,0.000000,1.000000,0.278689,0.000000,0.274092,0.159516,0.666667,0.919243,0.897979
0.735103,0.108333,0.951064,0.000000,0.000000,1.000000,0.200000,1.000000,1.000000,0.000000,0.000000,0.800000,0.076503,0.000000,0.076835,0.043499,0.333333,0.935746,0.918569
0.432398,0.025000,0.168085,0.000000,1.000000,1.000000,0.200000,1.000000,0.142857,0.625000,1.000000,0.200000,0.142077,0.000000,0.083667,0.136111,0.333333,0.122062,0.085716
0.090866,0.400000,0.917021,0.666667,0.000000,1.000000,0.200000,1.000000,0.285714,0.375000,1.000000,0.200000,0.032787,0.000000,0.033142,0.019025,0.000000,0.891977,0.864254
0.307169,0.408333,0.938298,0.000000,1.000000,1.000000,0.400000,0.000000,0.285714,0.125000,1.000000,0.400000,0.377049,0.000000,0.370310,0.215808,0.666667,0.919243,0.897979
0.216603,0.016667,0.868085,0.666667,1.000000,0.333333,0.200000,1.000000,0.285714,0.000000,0.000000,0.000000,0.759563,0.000000,0.717646,0.451013,1.000000,0.830395,0.789456
0.238024,0.666667,0.874468,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.000000,0.000000,1.000000,0.027322,0.000000,0.027157,0.016290,0.000000,0.838338,0.798996
0.894604,0.408333,0.938298,0.666667,0.000000,0.666667,0.200000,1.000000,0.333333,0.625000,0.500000,0.400000,0.398907,0.000000,0.391691,0.228318,0.666667,0.919243,0.897979
0.673597,0.741667,0.923404,0.666667,0.000000,1.000000,0.200000,1.000000,0.476190,0.250000,1.000000,0.200000,0.245902,0.000000,0.240149,0.141855,0.333333,0.900125,0.874294
0.090836,0.775000,0.800000,0.000000,0.000000,0.333333,0.600000,1.000000,0.571429,0.000000,0.000000,0.400000,0.491803,0.000000,0.448196,0.303119,0.666667,0.747339,0.691657
