enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
18077.000000,city_114,0.926000,Male,Has relevent experience,Full time course,Graduate,STEM,13.000000,,,5.000000,3.000000,0.000000
18395.000000,city_114,0.926000,Female,Has relevent experience,no_enrollment,Graduate,Other,4.000000,50-99,Pvt Ltd,1.000000,57.000000,0.000000
2997.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.000000,10000+,Public Sector,4.000000,74.000000,0.000000
14960.000000,city_21,0.624000,Male,No relevent experience,Full time course,High School,,3.000000,,,1.000000,95.000000,0.000000
11819.000000,city_45,0.890000,Male,No relevent experience,no_enrollment,,,2.000000,,,0.000000,33.000000,0.000000
30147.000000,city_61,0.913000,Male,Has relevent experience,Part time course,Graduate,STEM,7.000000,,,1.000000,10.000000,0.000000
8338.000000,city_21,0.624000,,Has relevent experience,no_enrollment,Masters,STEM,12.000000,,,,19.000000,0.000000
22467.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Masters,STEM,3.000000,50-99,Funded Startup,1.000000,111.000000,1.000000
425.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.000000,<10,Pvt Ltd,2.000000,12.000000,0.000000
4584.000000,city_176,0.764000,,No relevent experience,Full time course,Graduate,STEM,2.000000,,,2.000000,58.000000,1.000000
4903.000000,city_67,0.855000,Male,No relevent experience,no_enrollment,Graduate,STEM,21.000000,,,5.000000,13.000000,0.000000
2480.000000,city_21,0.624000,Male,Has relevent experience,Full time course,Graduate,Other,0.000000,,,1.000000,41.000000,1.000000
15445.000000,city_57,0.866000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,100-500,Pvt Ltd,5.000000,41.000000,0.000000
18906.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,100-500,Pvt Ltd,1.000000,54.000000,0.000000
26054.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,500-999,Funded Startup,4.000000,58.000000,1.000000
29718.000000,city_114,0.926000,Male,No relevent experience,no_enrollment,High School,,21.000000,50-99,Pvt Ltd,5.000000,6.000000,0.000000
24814.000000,city_73,0.754000,Male,Has relevent experience,no_enrollment,Graduate,STEM,1.000000,50-99,Early Stage Startup,1.000000,34.000000,0.000000
31919.000000,city_45,0.890000,Male,No relevent experience,Full time course,Graduate,STEM,5.000000,,,3.000000,89.000000,1.000000
2338.000000,city_61,0.913000,Male,Has relevent experience,no_enrollment,High School,,6.000000,10000+,Pvt Ltd,1.000000,3.000000,0.000000
19728.000000,city_114,0.926000,Male,No relevent experience,no_enrollment,High School,,11.000000,10000+,Pvt Ltd,4.000000,52.000000,0.000000
26878.000000,city_23,0.899000,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.000000,10/49,Funded Startup,2.000000,9.000000,1.000000
7898.000000,city_67,0.855000,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.000000,100-500,Pvt Ltd,1.000000,20.000000,0.000000
6756.000000,city_136,0.897000,Male,No relevent experience,no_enrollment,Masters,STEM,16.000000,10000+,Pvt Ltd,5.000000,156.000000,0.000000
32372.000000,city_105,0.794000,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.000000,,,2.000000,42.000000,0.000000
14405.000000,city_123,0.738000,Female,No relevent experience,no_enrollment,Phd,STEM,2.000000,5000-9999,Pvt Ltd,1.000000,12.000000,0.000000
26635.000000,city_20,0.796000,,Has relevent experience,Part time course,Graduate,STEM,4.000000,50-99,Pvt Ltd,1.000000,11.000000,0.000000
29050.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.000000,500-999,Pvt Ltd,4.000000,64.000000,0.000000
16358.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,,,1.000000,123.000000,0.000000
21145.000000,city_173,0.878000,,No relevent experience,no_enrollment,High School,,3.000000,,,0.000000,85.000000,0.000000
22563.000000,city_136,0.897000,,No relevent experience,,,,2.000000,,,1.000000,63.000000,0.000000
30786.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.000000,1000-4999,Public Sector,3.000000,88.000000,1.000000
31097.000000,city_36,0.893000,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.000000,500-999,Pvt Ltd,1.000000,19.000000,0.000000
4918.000000,city_103,0.920000,Other,No relevent experience,Full time course,High School,,4.000000,,Public Sector,3.000000,27.000000,1.000000
19598.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.000000,50-99,Pvt Ltd,1.000000,24.000000,0.000000
30804.000000,city_104,0.924000,Male,No relevent experience,no_enrollment,Graduate,Arts,21.000000,,,2.000000,258.000000,1.000000
31901.000000,city_99,0.915000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,<10,Pvt Ltd,1.000000,104.000000,0.000000
33314.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,10000+,Pvt Ltd,5.000000,28.000000,0.000000
16551.000000,city_16,0.910000,Male,Has relevent experience,Part time course,Graduate,STEM,21.000000,100-500,Pvt Ltd,5.000000,9.000000,1.000000
5906.000000,city_71,0.884000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,100-500,Pvt Ltd,1.000000,14.000000,0.000000
11930.000000,city_102,0.804000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,50-99,Pvt Ltd,5.000000,67.000000,0.000000
29239.000000,city_103,0.920000,Male,No relevent experience,Full time course,High School,,7.000000,,,1.000000,206.000000,0.000000
28698.000000,city_21,0.624000,Male,Has relevent experience,Full time course,Graduate,STEM,2.000000,10/49,Pvt Ltd,1.000000,182.000000,1.000000
27040.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.000000,10/49,Pvt Ltd,5.000000,97.000000,0.000000
26484.000000,city_136,0.897000,Male,Has relevent experience,no_enrollment,Masters,STEM,5.000000,100-500,Pvt Ltd,1.000000,57.000000,0.000000
28204.000000,city_28,0.939000,,Has relevent experience,Full time course,Masters,STEM,21.000000,100-500,Funded Startup,5.000000,76.000000,0.000000
6926.000000,city_21,0.624000,Other,Has relevent experience,no_enrollment,Masters,STEM,21.000000,,,5.000000,58.000000,0.000000
14984.000000,city_103,0.920000,Male,Has relevent experience,Part time course,Graduate,STEM,3.000000,50-99,Pvt Ltd,2.000000,80.000000,0.000000
18373.000000,city_138,0.836000,Male,Has relevent experience,,Graduate,STEM,9.000000,10/49,Pvt Ltd,1.000000,166.000000,1.000000
26262.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21.000000,500-999,Funded Startup,5.000000,22.000000,0.000000
32704.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.000000,100-500,Pvt Ltd,1.000000,15.000000,0.000000
17288.000000,city_21,0.624000,Female,Has relevent experience,no_enrollment,Masters,STEM,3.000000,<10,Funded Startup,2.000000,34.000000,1.000000
25815.000000,city_90,0.698000,Male,No relevent experience,no_enrollment,Graduate,STEM,12.000000,,,1.000000,146.000000,1.000000
15390.000000,city_74,0.579000,Male,No relevent experience,,,,2.000000,,,1.000000,13.000000,0.000000
14753.000000,city_114,0.926000,,Has relevent experience,no_enrollment,High School,,5.000000,<10,Funded Startup,2.000000,210.000000,0.000000
27474.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.000000,<10,Pvt Ltd,1.000000,120.000000,0.000000
21186.000000,city_103,0.920000,Male,No relevent experience,no_enrollment,Primary School,,6.000000,,,0.000000,85.000000,0.000000
22910.000000,city_40,0.776000,,Has relevent experience,no_enrollment,Masters,STEM,16.000000,100-500,Pvt Ltd,4.000000,21.000000,0.000000
18522.000000,city_50,0.896000,,No relevent experience,no_enrollment,Graduate,STEM,16.000000,50-99,Pvt Ltd,,100.000000,0.000000
8313.000000,city_136,0.897000,Male,Has relevent experience,no_enrollment,Masters,STEM,11.000000,<10,Pvt Ltd,3.000000,40.000000,0.000000
23578.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.000000,50-99,Funded Startup,2.000000,29.000000,0.000000
31787.000000,city_103,0.920000,Female,Has relevent experience,no_enrollment,Phd,STEM,21.000000,100-500,Funded Startup,1.000000,61.000000,0.000000
30494.000000,city_21,0.624000,,Has relevent experience,no_enrollment,Graduate,STEM,5.000000,500-999,Pvt Ltd,1.000000,82.000000,0.000000
19241.000000,city_24,0.698000,Male,Has relevent experience,,Graduate,STEM,4.000000,,,1.000000,106.000000,0.000000
11250.000000,city_114,0.926000,,No relevent experience,Full time course,Graduate,STEM,4.000000,10000+,NGO,1.000000,68.000000,0.000000
20646.000000,city_50,0.896000,,Has relevent experience,Full time course,Masters,STEM,8.000000,1000-4999,,0.000000,97.000000,0.000000
15020.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Masters,STEM,14.000000,500-999,Pvt Ltd,5.000000,70.000000,0.000000
15605.000000,city_21,0.624000,,Has relevent experience,no_enrollment,Graduate,STEM,3.000000,10/49,Pvt Ltd,2.000000,5.000000,1.000000
23552.000000,city_16,0.910000,Male,No relevent experience,Full time course,High School,,3.000000,<10,Pvt Ltd,1.000000,50.000000,0.000000
11387.000000,city_75,0.939000,Male,No relevent experience,no_enrollment,Primary School,,3.000000,,,0.000000,23.000000,0.000000
8774.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Graduate,STEM,9.000000,500-999,Funded Startup,1.000000,304.000000,0.000000
29451.000000,city_67,0.855000,Male,Has relevent experience,Part time course,High School,,9.000000,100-500,Pvt Ltd,1.000000,50.000000,1.000000
25960.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,50-99,Pvt Ltd,5.000000,74.000000,0.000000
8591.000000,city_16,0.910000,Male,No relevent experience,no_enrollment,High School,,3.000000,,,0.000000,306.000000,0.000000
31118.000000,city_136,0.897000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,,,0.000000,35.000000,0.000000
11239.000000,city_45,0.890000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,50-99,Pvt Ltd,1.000000,35.000000,0.000000
21190.000000,city_99,0.915000,,Has relevent experience,no_enrollment,Graduate,STEM,12.000000,1000-4999,Pvt Ltd,,20.000000,0.000000
26374.000000,city_21,0.624000,,No relevent experience,no_enrollment,Primary School,,0.000000,,,0.000000,15.000000,1.000000
16511.000000,city_145,0.555000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,,,0.000000,86.000000,0.000000
8071.000000,city_100,0.887000,,No relevent experience,Full time course,High School,,4.000000,,,0.000000,10.000000,0.000000
20466.000000,city_13,0.827000,,Has relevent experience,no_enrollment,Masters,STEM,10.000000,10/49,Pvt Ltd,5.000000,108.000000,0.000000
11505.000000,city_16,0.910000,,Has relevent experience,no_enrollment,Masters,STEM,21.000000,10000+,Pvt Ltd,2.000000,80.000000,0.000000
15675.000000,city_83,0.923000,Male,Has relevent experience,no_enrollment,Graduate,STEM,1.000000,50-99,Pvt Ltd,1.000000,102.000000,0.000000
22176.000000,city_116,0.743000,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.000000,,Pvt Ltd,2.000000,20.000000,0.000000
22203.000000,city_103,0.920000,Male,No relevent experience,Full time course,Graduate,STEM,5.000000,,Other,1.000000,5.000000,0.000000
13130.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,,,5.000000,27.000000,1.000000
4033.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,100-500,Pvt Ltd,2.000000,32.000000,0.000000
23179.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,1000-4999,Pvt Ltd,5.000000,32.000000,0.000000
3796.000000,city_28,0.939000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,10000+,Pvt Ltd,5.000000,91.000000,0.000000
26627.000000,city_21,0.624000,Male,Has relevent experience,Full time course,Graduate,STEM,6.000000,10000+,Pvt Ltd,3.000000,6.000000,0.000000
29266.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.000000,500-999,Pvt Ltd,5.000000,28.000000,0.000000
15783.000000,city_136,0.897000,Male,Has relevent experience,no_enrollment,Masters,STEM,7.000000,,,0.000000,27.000000,1.000000
24652.000000,city_46,0.762000,Male,No relevent experience,Full time course,Graduate,STEM,6.000000,,,1.000000,46.000000,0.000000
26990.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Masters,STEM,17.000000,1000-4999,Pvt Ltd,1.000000,134.000000,0.000000
26594.000000,city_103,0.920000,Male,No relevent experience,no_enrollment,Phd,STEM,20.000000,1000-4999,Public Sector,1.000000,43.000000,1.000000
15666.000000,city_21,0.624000,,Has relevent experience,no_enrollment,Graduate,STEM,5.000000,<10,Pvt Ltd,5.000000,22.000000,0.000000
679.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,100-500,Public Sector,1.000000,24.000000,0.000000
8210.000000,city_97,0.925000,Male,No relevent experience,Full time course,Graduate,STEM,3.000000,,,0.000000,16.000000,0.000000
14569.000000,city_21,0.624000,Male,Has relevent experience,Full time course,Graduate,STEM,2.000000,50-99,Pvt Ltd,2.000000,68.000000,1.000000
15110.000000,city_114,0.926000,Male,No relevent experience,Full time course,High School,,5.000000,,,2.000000,111.000000,0.000000
587.000000,city_61,0.913000,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10.000000,10000+,Pvt Ltd,5.000000,32.000000,0.000000
20657.000000,city_114,0.926000,,Has relevent experience,no_enrollment,Graduate,STEM,17.000000,50-99,Pvt Ltd,1.000000,96.000000,0.000000
16952.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,,Public Sector,1.000000,48.000000,1.000000
11438.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,10000+,Pvt Ltd,5.000000,12.000000,0.000000
24589.000000,city_71,0.884000,Male,No relevent experience,no_enrollment,Graduate,STEM,8.000000,50-99,Pvt Ltd,2.000000,18.000000,0.000000
9259.000000,city_173,0.878000,,No relevent experience,no_enrollment,Masters,Business Degree,15.000000,100-500,Pvt Ltd,1.000000,36.000000,0.000000
12287.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,1000-4999,Pvt Ltd,1.000000,28.000000,0.000000
18655.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,10000+,Pvt Ltd,2.000000,2.000000,1.000000
7858.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Masters,Humanities,3.000000,100-500,Pvt Ltd,3.000000,61.000000,0.000000
28431.000000,city_160,0.920000,,Has relevent experience,Full time course,Graduate,STEM,5.000000,50-99,Pvt Ltd,0.000000,36.000000,0.000000
5098.000000,city_103,0.920000,Female,Has relevent experience,no_enrollment,Masters,STEM,10.000000,10000+,Pvt Ltd,1.000000,21.000000,0.000000
19180.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,,,1.000000,78.000000,1.000000
19943.000000,city_114,0.926000,Male,No relevent experience,,High School,,8.000000,,,0.000000,32.000000,0.000000
4867.000000,city_54,0.856000,,Has relevent experience,no_enrollment,High School,,3.000000,10/49,Pvt Ltd,1.000000,134.000000,0.000000
32794.000000,city_159,0.843000,Male,No relevent experience,Full time course,Graduate,STEM,2.000000,,Pvt Ltd,0.000000,16.000000,0.000000
32640.000000,city_21,0.624000,,Has relevent experience,Full time course,,,2.000000,,,1.000000,168.000000,1.000000
18355.000000,city_21,0.624000,Female,Has relevent experience,no_enrollment,Masters,STEM,8.000000,50-99,Pvt Ltd,5.000000,102.000000,1.000000
28159.000000,city_61,0.913000,Male,Has relevent experience,Part time course,Graduate,STEM,8.000000,<10,Pvt Ltd,1.000000,48.000000,0.000000
15671.000000,city_21,0.624000,,Has relevent experience,Full time course,Graduate,STEM,3.000000,500-999,Pvt Ltd,1.000000,38.000000,1.000000
31468.000000,city_97,0.925000,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.000000,50-99,Pvt Ltd,1.000000,35.000000,0.000000
28863.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,50-99,Pvt Ltd,5.000000,326.000000,0.000000
21378.000000,city_76,0.698000,Male,Has relevent experience,Part time course,Masters,STEM,10.000000,50-99,Pvt Ltd,3.000000,42.000000,0.000000
8027.000000,city_80,0.847000,Male,Has relevent experience,,Graduate,STEM,6.000000,50-99,Public Sector,4.000000,87.000000,0.000000
5161.000000,city_76,0.698000,Male,No relevent experience,Full time course,Graduate,STEM,2.000000,,,1.000000,107.000000,1.000000
13774.000000,city_103,0.920000,Male,No relevent experience,no_enrollment,Graduate,Other,3.000000,10/49,Pvt Ltd,5.000000,17.000000,0.000000
26341.000000,city_160,0.920000,Male,No relevent experience,no_enrollment,Graduate,STEM,16.000000,10000+,,1.000000,24.000000,0.000000
21045.000000,city_159,0.843000,Male,Has relevent experience,Part time course,High School,,5.000000,500-999,Public Sector,3.000000,65.000000,0.000000
15733.000000,city_160,0.920000,Female,Has relevent experience,no_enrollment,Graduate,STEM,17.000000,10000+,Pvt Ltd,5.000000,14.000000,0.000000
10344.000000,city_103,0.920000,,Has relevent experience,Full time course,Masters,STEM,7.000000,,,1.000000,38.000000,0.000000
30901.000000,city_160,0.920000,Male,Has relevent experience,no_enrollment,Graduate,Other,6.000000,100-500,Pvt Ltd,1.000000,6.000000,0.000000
8848.000000,city_103,0.920000,Male,No relevent experience,Full time course,High School,,6.000000,,,1.000000,14.000000,0.000000
2351.000000,city_104,0.924000,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.000000,10000+,Pvt Ltd,4.000000,22.000000,0.000000
12754.000000,city_136,0.897000,Male,No relevent experience,Full time course,Graduate,STEM,4.000000,10/49,Early Stage Startup,1.000000,48.000000,0.000000
1230.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,10000+,Pvt Ltd,2.000000,105.000000,0.000000
7514.000000,city_160,0.920000,,No relevent experience,Full time course,Graduate,STEM,4.000000,,,1.000000,58.000000,0.000000
14464.000000,city_114,0.926000,,No relevent experience,Full time course,High School,,4.000000,500-999,Public Sector,1.000000,166.000000,0.000000
25863.000000,city_74,0.579000,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,50-99,Funded Startup,1.000000,50.000000,1.000000
10073.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,,,3.000000,7.000000,1.000000
30646.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,10000+,Pvt Ltd,2.000000,23.000000,0.000000
24943.000000,city_165,0.903000,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.000000,50-99,Pvt Ltd,3.000000,160.000000,0.000000
12352.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21.000000,10000+,Pvt Ltd,5.000000,127.000000,0.000000
24519.000000,city_114,0.926000,,Has relevent experience,Full time course,Masters,STEM,10.000000,,Public Sector,,31.000000,0.000000
11088.000000,city_114,0.926000,Male,No relevent experience,Full time course,Graduate,STEM,6.000000,10000+,Pvt Ltd,2.000000,38.000000,0.000000
31688.000000,city_50,0.896000,Male,No relevent experience,Full time course,Masters,Humanities,0.000000,,,1.000000,150.000000,0.000000
31462.000000,city_104,0.924000,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.000000,500-999,Pvt Ltd,4.000000,270.000000,0.000000
33205.000000,city_100,0.887000,,No relevent experience,Full time course,Masters,STEM,21.000000,10000+,Public Sector,0.000000,86.000000,0.000000
28857.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,High School,,11.000000,10/49,Pvt Ltd,2.000000,25.000000,1.000000
356.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.000000,50-99,Pvt Ltd,5.000000,20.000000,0.000000
7669.000000,city_103,0.920000,Male,No relevent experience,Full time course,High School,,4.000000,,,0.000000,226.000000,0.000000
16627.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,100-500,Pvt Ltd,5.000000,13.000000,0.000000
3424.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2.000000,50-99,Other,1.000000,8.000000,0.000000
6910.000000,city_21,0.624000,Male,Has relevent experience,Full time course,Masters,STEM,7.000000,1000-4999,Pvt Ltd,1.000000,15.000000,1.000000
5357.000000,city_90,0.698000,,Has relevent experience,Full time course,Graduate,STEM,3.000000,10/49,Pvt Ltd,1.000000,14.000000,0.000000
22240.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,,,5.000000,46.000000,0.000000
31763.000000,city_7,0.647000,Male,No relevent experience,Full time course,Graduate,STEM,4.000000,,,0.000000,133.000000,0.000000
2933.000000,city_45,0.890000,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.000000,50-99,Pvt Ltd,5.000000,47.000000,0.000000
14829.000000,city_21,0.624000,,No relevent experience,Full time course,Graduate,STEM,1.000000,,,0.000000,50.000000,1.000000
30139.000000,city_23,0.899000,Male,Has relevent experience,no_enrollment,High School,,16.000000,1000-4999,Pvt Ltd,1.000000,52.000000,0.000000
518.000000,city_16,0.910000,,Has relevent experience,no_enrollment,Graduate,STEM,11.000000,10/49,Pvt Ltd,1.000000,56.000000,0.000000
27691.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,50-99,Pvt Ltd,1.000000,312.000000,0.000000
12468.000000,city_89,0.925000,,No relevent experience,no_enrollment,Masters,STEM,3.000000,,,0.000000,97.000000,0.000000
10657.000000,city_100,0.887000,,Has relevent experience,no_enrollment,High School,,9.000000,50-99,Pvt Ltd,2.000000,3.000000,0.000000
6551.000000,city_57,0.866000,Male,Has relevent experience,Full time course,Graduate,STEM,15.000000,1000-4999,Pvt Ltd,1.000000,24.000000,0.000000
29992.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,10000+,Pvt Ltd,1.000000,35.000000,0.000000
8368.000000,city_116,0.743000,,Has relevent experience,no_enrollment,Graduate,No Major,7.000000,,,,68.000000,1.000000
16694.000000,city_114,0.926000,Male,Has relevent experience,Part time course,Graduate,STEM,6.000000,,,0.000000,100.000000,0.000000
20434.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,100-500,Funded Startup,5.000000,145.000000,0.000000
4576.000000,city_114,0.926000,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,50-99,Pvt Ltd,1.000000,240.000000,0.000000
32293.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,,,1.000000,14.000000,1.000000
27823.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,10000+,Pvt Ltd,2.000000,25.000000,0.000000
21996.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,6.000000,10/49,,2.000000,55.000000,0.000000
14091.000000,city_160,0.920000,,No relevent experience,no_enrollment,Primary School,,4.000000,,,0.000000,26.000000,0.000000
6255.000000,city_160,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,,,1.000000,16.000000,0.000000
20218.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.000000,<10,Early Stage Startup,0.000000,11.000000,0.000000
16262.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,,,5.000000,65.000000,1.000000
30155.000000,city_136,0.897000,Male,No relevent experience,Full time course,,,1.000000,,,0.000000,53.000000,0.000000
27926.000000,city_16,0.910000,Female,No relevent experience,Full time course,Graduate,STEM,4.000000,<10,Early Stage Startup,1.000000,34.000000,0.000000
20842.000000,city_136,0.897000,Female,Has relevent experience,no_enrollment,Graduate,STEM,5.000000,<10,Pvt Ltd,0.000000,133.000000,0.000000
26147.000000,city_45,0.890000,Male,Has relevent experience,no_enrollment,High School,,11.000000,,,2.000000,50.000000,1.000000
25088.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Masters,STEM,9.000000,10000+,Pvt Ltd,1.000000,7.000000,1.000000
17782.000000,city_21,0.624000,Male,No relevent experience,Full time course,Graduate,STEM,4.000000,,,0.000000,39.000000,1.000000
7178.000000,city_36,0.893000,Female,No relevent experience,Full time course,High School,,3.000000,50-99,Public Sector,1.000000,146.000000,0.000000
25049.000000,city_11,0.550000,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.000000,50-99,Pvt Ltd,1.000000,24.000000,0.000000
30522.000000,city_21,0.624000,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.000000,,,1.000000,76.000000,0.000000
27730.000000,city_46,0.762000,,No relevent experience,no_enrollment,Masters,Humanities,1.000000,10000+,,0.000000,30.000000,0.000000
14060.000000,city_16,0.910000,Male,Has relevent experience,no_enrollment,Masters,STEM,7.000000,,,2.000000,57.000000,0.000000
6481.000000,city_136,0.897000,Male,Has relevent experience,no_enrollment,Masters,STEM,21.000000,50-99,Pvt Ltd,1.000000,95.000000,0.000000
8670.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Masters,STEM,10.000000,500-999,Pvt Ltd,2.000000,20.000000,0.000000
28942.000000,city_102,0.804000,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.000000,,,1.000000,34.000000,0.000000
10305.000000,city_103,0.920000,,No relevent experience,Full time course,Graduate,STEM,6.000000,,,1.000000,46.000000,1.000000
6905.000000,city_28,0.939000,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.000000,10000+,Pvt Ltd,4.000000,22.000000,0.000000
23891.000000,city_173,0.878000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,,,,29.000000,0.000000
22234.000000,city_103,0.920000,,Has relevent experience,no_enrollment,Graduate,STEM,19.000000,50-99,Pvt Ltd,2.000000,37.000000,0.000000
21115.000000,city_162,0.767000,Male,Has relevent experience,no_enrollment,High School,,1.000000,<10,Pvt Ltd,0.000000,41.000000,0.000000
868.000000,city_83,0.923000,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.000000,1000-4999,Pvt Ltd,3.000000,330.000000,0.000000
30527.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,1000-4999,Public Sector,1.000000,139.000000,0.000000
11839.000000,city_104,0.924000,Male,No relevent experience,,,,0.000000,,,0.000000,21.000000,0.000000
15641.000000,city_123,0.738000,Male,No relevent experience,no_enrollment,Graduate,STEM,2.000000,,,0.000000,51.000000,1.000000
4247.000000,city_28,0.939000,,Has relevent experience,no_enrollment,Graduate,STEM,21.000000,50-99,Pvt Ltd,5.000000,118.000000,0.000000
28003.000000,city_162,0.767000,Male,No relevent experience,Full time course,Graduate,Other,3.000000,,,0.000000,222.000000,0.000000
23138.000000,city_73,0.754000,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.000000,,,0.000000,23.000000,1.000000
23447.000000,city_61,0.913000,,No relevent experience,,,,3.000000,,,0.000000,19.000000,1.000000
22153.000000,city_103,0.920000,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.000000,50-99,Pvt Ltd,4.000000,52.000000,0.000000
8871.000000,city_102,0.804000,,Has relevent experience,no_enrollment,Masters,STEM,12.000000,500-999,Pvt Ltd,2.000000,58.000000,0.000000
28569.000000,city_103,0.920000,,No relevent experience,Full time course,Graduate,STEM,0.000000,500-999,Pvt Ltd,5.000000,54.000000,1.000000
